anio	mes	nombre_departamento_indec	sector_nombre	puestos_sector_privado
2023	7	La Paz	Fabricación de vehículos automotores, remolques y semirremolques	27
2023	7	La Paz	Fabricación de otros equipos de transporte	NA
2023	7	La Paz	Fabricación de muebles	21
2023	7	La Paz	Otras industrias manufactureras	6
2023	7	La Paz	Reparación e instalación de maquinaria y equipo	15
2023	7	La Paz	Suministro de electricidad, gas, vapor y aire acondicionado	62
2023	7	La Paz	Captación, tratamiento y distribución de agua	7
2023	7	La Paz	Recogida, tratamiento y eliminación de desechos; recuperación de materiales	NA
2023	7	La Paz	Construcción de edificios y partes	197
2023	7	La Paz	Obras de ingeniería civil	193
2023	7	La Paz	Actividades especializadas de construcción	99
2023	7	La Paz	Comercio al por mayor y al por menor y reparación de vehículos automotores y motos	63
2023	7	La Paz	Comercio al por mayor excepto autos y motos	416
2023	7	La Paz	Comercio al por menor excepto autos y motos	810
2023	7	La Paz	Transporte terrestre y por tuberías	200
2023	7	La Paz	Transporte acuático	9
2023	7	La Paz	Transporte aéreo	NA
2023	7	La Paz	Almacenamiento y actividades de apoyo al transporte	34
2023	7	La Paz	Servicio de correo y mensajería	12
2023	7	La Paz	Servicios de alojamiento	42
2023	7	La Paz	Servicios de expendio de alimentos y bebidas	70
2023	7	La Paz	Edición	NA
2023	7	La Paz	Servicios audiovisuales	3
2023	7	La Paz	Programación y transmisiones de TV y radio	31
2023	7	La Paz	Telecomunicaciones	10
2023	7	La Paz	Servicios de programación, consultoría informática y actividades conexas	26
2023	7	La Paz	Actividades de procesamiento de información	NA
2023	7	La Paz	Servicios financieros (excepto seguros y pensiones)	46
2023	7	La Paz	Servicios de seguros, reaseguros y pensiones	28
2023	7	La Paz	Servicios auxiliares de la actividad financiera y de seguros	5
2023	7	La Paz	Servicios inmobiliarios	45
2023	7	La Paz	Servicios jurídicos y de contabilidad	58
2023	7	La Paz	Servicios y asesoramiento de dirección y gestión empresarial	15
2023	7	La Paz	Servicios de arquitectura e ingeniería	16
2023	7	La Paz	Investigación y desarrollo científico	3
2023	7	La Paz	Servicios de publicidad e investigación de mercado	NA
2023	7	La Paz	Otras actividades profesionales, científicas y técnicas	9
2023	7	La Paz	Servicios veterinarios	10
2023	7	La Paz	Alquiler y arrendamiento	54
2023	7	La Paz	Servicios de obtención y dotación de personal	7
2023	7	La Paz	Agencias de viajes, servicios de reservas y actividades conexas	7
2023	7	La Paz	Actividades de investigación y seguridad	44
2023	7	La Paz	Servicios a edificios y actividades de jardinería	43
2023	7	La Paz	Actividades administrativas y de apoyo a oficinas y empresas	59
2023	7	La Paz	Administración pública, defensa y seguridad social	NA
2023	7	La Paz	Enseñanza	966
2023	7	La Paz	Servicios de salud humana	256
2023	7	La Paz	Actividades de atención en instituciones	11
2023	7	La Paz	Actividades de atención sin alojamiento	6
2023	7	La Paz	Servicios artísticos y de espectáculos	NA
2023	7	La Paz	Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.	NA
2023	7	La Paz	Juegos de azar y apuestas	12
2023	7	La Paz	Actividades deportivas, recreativas y de entretenimiento	16
2023	7	La Paz	Servicios de asociaciones	238
2023	7	La Paz	Reparación de computadoras y equipos de uso doméstico	NA
2023	7	La Paz	Otros servicios personales	52
2023	7	La Paz	Otros sectores	19
2023	7	Nogoyá	Agricultura, ganadería, caza y servicios relacionados	707
2023	7	Nogoyá	Pesca y acuicultura	NA
2023	7	Nogoyá	Extracción de minerales metálicos	NA
2023	7	Nogoyá	Extracción de otros minerales	NA
2023	7	Nogoyá	Actividades de apoyo al petróleo y la minería	NA
2023	7	Nogoyá	Elaboración de productos alimenticios	610
2023	7	Nogoyá	Elaboración de bebidas	7
2023	7	Nogoyá	Elaboración de productos textiles	5
2023	7	Nogoyá	Elaboración de prendas de vestir	NA
2023	7	Nogoyá	Elaboración de productos de cuero y calzado	12
2023	7	Nogoyá	Elaboración de productos de madera	3
2023	7	Nogoyá	Elaboración de productos de papel	3
2023	7	Nogoyá	Imprentas y editoriales	3
2023	7	Nogoyá	Fabricación de sustancias químicas	40
2023	7	Nogoyá	Elaboracion de productos farmacéuticos	NA
2023	7	Nogoyá	Fabricación de productos de caucho y vidrio	10
